time,cpu,memory,disk_read_bytes,disk_write_bytes,net_bytes_sent,net_bytes_recv
2663.07652258873,0.3,29.1,1132396032,2986184192,2926202,5063689
2664.087901830673,0.2,29.1,1132466176,2986200576,2926980,5063689
2665.0993127822876,1.8,29.2,1132466176,2986323456,2929551,5068497
2666.1138305664062,1.9,29.2,1132503040,2986851328,2929725,5069828
2667.123826980591,1.6,29.2,1132509184,2987004928,2929725,5069828
2668.1355888843536,1.0,29.1,1132509184,2987049984,2929725,5069828
2669.1463646888733,1.0,29.1,1132579840,2987205632,2929810,5069882
2670.1615414619446,1.3,29.1,1132580352,2987575296,2933001,5072994
2671.172543287277,1.0,29.1,1132580864,2987690496,2933055,5073591
2672.1835758686066,1.9,29.1,1132646400,2988022272,2933379,5073807
2673.194071531296,1.0,29.1,1132711936,2988276224,2933488,5073927
2674.223043680191,1.5,29.1,1132711936,2988362240,2933652,5073981
2675.2355020046234,0.8,29.1,1132783616,2988374528,2933652,5074035
2676.2464797496796,3.3,29.2,1132783616,2988374528,2941484,5081366
2677.2565031051636,3.9,29.2,1132787712,2988448256,2949233,5090909
2678.267985343933,2.8,29.2,1132787712,2988620288,2958139,5095091
2679.2880022525787,2.3,29.2,1132787712,2991933952,2958259,5096610
2680.300993204117,2.9,29.3,1132788224,2992482816,2961659,5102247
2681.312475204468,1.0,29.2,1132860416,2995710976,2964765,5107055
2682.409111738205,1.3,29.2,1132860416,2997828608,2964819,5107544
2683.4195640087128,0.6,29.2,1132868096,2999995392,2964940,5107808
2684.4330022335052,1.5,29.2,1132868096,2999999488,2965133,5107916
2685.445455312729,1.7,29.2,1132941312,3002104832,2965218,5107970
2686.4559383392334,1.7,29.2,1132941312,3004201984,2965218,5107970
2687.466965198517,1.4,29.2,1132941312,3006409728,2965218,5107970
2688.477439403534,1.5,29.2,1132941312,3006454784,2965272,5108111
2689.491413116455,2.9,29.2,1132943360,3008660480,2965272,5108111
2690.504406452179,1.6,29.2,1132943360,3010757632,2965416,5108210
2691.515384912491,2.6,29.2,1132952064,3010975232,2965470,5108488
2692.528638601303,2.7,29.2,1132952064,3013195264,2967927,5109273
2693.550241470337,1.8,29.2,1132952064,3013232128,2969146,5114497
2694.562201023102,1.4,29.2,1132952064,3013232128,2969200,5114578
2695.5722007751465,1.1,29.2,1132952064,3013355008,2969200,5114578
2696.5831813812256,2.4,29.2,1132952576,3014170112,2969266,5114848
2697.5942289829254,2.2,29.2,1133023232,3014608384,2969266,5114848
2698.605374097824,1.9,29.2,1133039616,3014788608,2969428,5114848
2699.61652469635,2.2,29.2,1133039616,3014788608,2969560,5114902
2700.627566576004,2.8,29.2,1133039616,3014895104,2969831,5115129
2701.64160823822,2.1,29.2,1133039616,3014936064,2969916,5115183
2702.651720762253,2.5,29.2,1133039616,3014981120,2970025,5115249
2703.6623039245605,1.8,29.2,1133111296,3014993408,2972537,5116073
2704.6751341819763,2.0,29.2,1133111296,3015149056,2973578,5120174
2705.68528342247,2.5,29.2,1133111808,3015301120,2973687,5120372
2706.725869178772,2.7,29.1,1133128192,3015567360,2973741,5120530
2707.7499833106995,2.9,29.1,1133128192,3015571456,2973849,5120611
2708.7865464687347,1.8,29.0,1133200384,3016132608,2973903,5120769
2709.802146911621,4.2,29.2,1133200384,3016140800,2973903,5120769
2710.812119245529,3.3,29.2,1133200384,3016153088,2973957,5120850
